b1_frase,b1_tipo,b1_ruta,c1_b1,c2_b1,c3_b1,c4_b1,b1,b2_frase,b2_tipo,b2_ruta,c1_b2,c2_b2,c3_b2,c4_b2,b2,b3_frase,b3_tipo,b3_ruta,c1_b3,c2_b3,c3_b3,c4_b3,b3,b4_frase,b4_tipo,b4_ruta,c1_b4,c2_b4,c3_b4,c4_b4,b4,b5_frase,b5_tipo,b5_ruta,c1_b5,c2_b5,c3_b5,c4_b5,b5,b6_frase,b6_tipo,b6_ruta,c1_b6,c2_b6,c3_b6,c4_b6,b6,b7_frase,b7_tipo,b7_ruta,c1_b7,c2_b7,c3_b7,c4_b7,b7,b8_frase,b8_tipo,b8_ruta,c1_b8,c2_b8,c3_b8,c4_b8,b8,b9_frase,b9_tipo,b9_ruta,c1_b9,c2_b9,c3_b9,c4_b9,b9,b10_frase,b10_tipo,b10_ruta,c1_b10,c2_b10,c3_b10,c4_b10,b10,b11_frase,b11_tipo,b11_ruta,c1_b11,c2_b11,c3_b11,c4_b11,b11,b12_frase,b12_tipo,b12_ruta,c1_b12,c2_b12,c3_b12,c4_b12,b12,b13_frase,b13_tipo,b13_ruta,c1_b13,c2_b13,c3_b13,c4_b13,b13,b14_frase,b14_tipo,b14_ruta,c1_b14,c2_b14,c3_b14,c4_b14,b14,b15_frase,b15_tipo,b15_ruta,c1_b15,c2_b15,c3_b15,c4_b15,b15,b16_frase,b16_tipo,b16_ruta,c1_b16,c2_b16,c3_b16,c4_b16,b16,b17_frase,b17_tipo,b17_ruta,c1_b17,c2_b17,c3_b17,c4_b17,b17,b18_frase,b18_tipo,b18_ruta,c1_b18,c2_b18,c3_b18,c4_b18,b18,b19_frase,b19_tipo,b19_ruta,c1_b19,c2_b19,c3_b19,c4_b19,b19,b20_frase,b20_tipo,b20_ruta,c1_b20,c2_b20,c3_b20,c4_b20,b20,b21_frase,b21_tipo,b21_ruta,c1_b21,c2_b21,c3_b21,c4_b21,b21,b22_frase,b22_tipo,b22_ruta,c1_b22,c2_b22,c3_b22,c4_b22,b22,b23_frase,b23_tipo,b23_ruta,c1_b23,c2_b23,c3_b23,c4_b23,b23,b24_frase,b24_tipo,b24_ruta,c1_b24,c2_b24,c3_b24,c4_b24,b24,b25_frase,b25_tipo,b25_ruta,c1_b25,c2_b25,c3_b25,c4_b25,b25,b26_frase,b26_tipo,b26_ruta,c1_b26,c2_b26,c3_b26,c4_b26,b26,b27_frase,b27_tipo,b27_ruta,c1_b27,c2_b27,c3_b27,c4_b27,b27
estrellas de cristal,m_ff,mmi,transparentes,masas de fuego,0,0,3,piernas de acero,m_ff,m,musculo,fuerte,0,0,3,ojos de miel,m_ff,m,color,lindo,expresion,0,3,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,sobre,correo,carta,normal,3,collares de perlas,l_ff,l,bonito,lujoso,0,0,3,zapatos de miel,a_ff,al,color,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,fragil,quebrar,romper,0,3,escultura de piedra,l_fp,l,retaro,de alguien o algo,turistico,0,3,carbon ardiente,l_fp,l,caliente,arde,0,0,3,comida salada,l_fp,l,mal sabor,0,0,0,3,alma de hierro,m_fp,m,sufrimiento,sentir,0,0,3,ojos amargos,m_fp,m,enojo,coraje,0,0,3,abrazos suaves,m_fp,m,delicadesa,0,0,0,3,banqueta abrigadora,a_fp,ali,0,0,0,0,3,calceta de plata,a_fp,a,calceta,plata,0,0,3,lapiz sin sabor,a_fp,alm,labial,dulce,aroma,0,3,la silla ya llego,a_mt,al,movimiento,0,0,0,3,la cebolla llega,a_mt,a,temporada,cosecha,no vida,0,3,los hornos se acercan,a_mt,am,sobrecalentamiento,planeta,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,lm,rapido,doble sentido,0,0,3,el tren viaja,l_mt,l,transporte,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,oscurecio,0,0,0,3,los dias corren,m_mt,m,pasan,0,0,0,3
estrellas de cristal,m_ff,mli,material imaginable,cuerpos celestes,0,0,3,piernas de acero,m_ff,ml,fuerte,cuidada,no querrian usarse,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,posible,tela,0,0,3,sobre de papel,l_ff,l,sobre,papel,se usa,0,3,collares de perlas,l_ff,l,verdad,mar,0,0,3,zapatos de miel,a_ff,al,forma,no posibilidad,0,0,3,calendario de zacate,a_ff,a,control,0,0,0,3,escobas de cristal,a_ff,al,no sirve,no la pena,0,0,3,escultura de piedra,l_fp,l,figuras,marcadas,barro,0,3,carbon ardiente,l_fp,l,fuego,cabon,0,0,3,comida salada,l_fp,l,no dulce,necesario,0,0,3,alma de hierro,m_fp,m,distante,metafora,0,0,3,ojos amargos,m_fp,m,enojo,0,0,0,3,abrazos suaves,m_fp,m,sincero,corazon,honesto,0,3,banqueta abrigadora,a_fp,am,consolar,trsteza,sentir,0,3,calceta de plata,a_fp,a,valioso,imposible,0,0,3,lapiz sin sabor,a_fp,alm,sentimiento,0,0,0,3,la silla ya llego,a_mt,amm,solucion,0,0,0,3,la cebolla llega,a_mt,a,cortar,calar,ojos,0,3,los hornos se acercan,a_mt,am,malo,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,lm,persona,se va,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,noche,ver,0,0,3,los dias corren,m_mt,m,pasan,seguir,0,0,3
estrellas de cristal,m_ff,ml,cristal,personas que lo hacen,0,0,3,piernas de acero,m_ff,ml,crear,robot,0,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,nada imposible,0,0,3,sobre de papel,l_ff,l,hacer cartas,se necesitan,0,0,3,collares de perlas,l_ff,l,collar,referencia,0,0,3,zapatos de miel,a_ff,al,hechos,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,romperian,0,0,0,3,escultura de piedra,l_fp,l,grabar,memoria,ancestros,0,3,carbon ardiente,l_fp,l,fuego,arde,carbon,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,no sentimientos,malas,0,0,3,ojos amargos,m_fp,m,enojo,intolerancia,amargado,0,3,abrazos suaves,m_fp,m,carinoso,0,0,0,3,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,a,costoso,bonito,incomodo,0,3,lapiz sin sabor,a_fp,a,no comestible,0,0,0,3,la silla ya llego,a_mt,al,mover,0,0,0,3,la cebolla llega,a_mt,a,compras,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,ave,vuela,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,sentido figurado,0,0,0,3,la noche llega,m_mt,m,dia,noche,calendario,azteca,3,los dias corren,m_mt,m,pasa,0,0,0,3
estrellas de cristal,m_ff,m,fragiles,brillan,cristal,0,3,piernas de acero,m_ff,ml,duras,no duele,0,0,3,ojos de miel,m_ff,m,color,claro,amarillo,0,3,vestidos de tela,l_ff,l,prendas,ropa,tela,vestimenta,3,sobre de papel,l_ff,l,sobre,cartas,0,0,3,collares de perlas,l_ff,l,joyas,0,0,0,3,zapatos de miel,a_ff,aml,suaves,0,0,0,3,calendario de zacate,a_ff,a,pasto,0,0,0,3,escobas de cristal,a_ff,al,fragil,delicada,0,0,3,escultura de piedra,l_fp,l,arte,museos,0,0,3,carbon ardiente,l_fp,l,carbon,llamas,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,insensible,malas personas,0,0,3,ojos amargos,m_fp,m,expresion,0,0,0,3,abrazos suaves,m_fp,m,metafora,gusto,suave,0,3,banqueta abrigadora,a_fp,am,funcion,ayuda,0,0,3,calceta de plata,a_fp,a,adorno,plata,0,0,3,lapiz sin sabor,a_fp,al,madera,0,0,0,3,la silla ya llego,a_mt,ala,0,0,0,0,3,la cebolla llega,a_mt,a,compras,regalo,no camina,cebolla,3,los hornos se acercan,a_mt,a,iman,0,0,0,3,los atletas corren,l_mt,lm,metas,0,0,0,3,las gaviotas vuelan,l_mt,l,plumas,alas,0,0,3,el tren viaja,l_mt,l,movimiento,0,0,0,3,el tiempo alcanza,m_mt,m,oportunidad,0,0,0,3,la noche llega,m_mt,ml,dia,se acabo,0,0,3,los dias corren,m_mt,m,no dura,0,0,0,3
estrellas de cristal,m_ff,m,hermosas,brillan,noche,0,3,piernas de acero,m_ff,ml,material,duro,usado,0,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,existe,0,0,3,sobre de papel,l_ff,l,papel,sirve,0,0,3,collares de perlas,l_ff,l,bonito,0,0,0,3,zapatos de miel,a_ff,aml,cuero,picarian abejas,0,0,3,calendario de zacate,a_ff,a,material,papel,0,0,3,escobas de cristal,a_ff,al,0,0,0,0,3,escultura de piedra,l_fp,l,imagen,trozo de piedra,0,0,3,carbon ardiente,l_fp,l,fuego,0,0,0,3,comida salada,l_fp,l,no faltar,0,0,0,3,alma de hierro,m_fp,m,no corazon,0,0,0,3,ojos amargos,m_fp,m,dolor,sentimientos,0,0,3,abrazos suaves,m_fp,m,carino,0,0,0,3,banqueta abrigadora,a_fp,ali,calle,abrigadora,0,0,3,calceta de plata,a_fp,a,calceta,valioso,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,sentarse,0,0,0,3,la cebolla llega,a_mt,a,llorar,cebolla,cerca,0,3,los hornos se acercan,a_mt,am,cocinar,0,0,0,3,los atletas corren,l_mt,l,veloces,0,0,0,3,las gaviotas vuelan,l_mt,l,aire,transportan,0,0,3,el tren viaja,l_mt,l,mundo,tiempo,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,dia,fin,noche,0,3,los dias corren,m_mt,m,rapido,movilidad,0,0,3
estrellas de cristal,m_ff,m,bonitas,0,0,0,3,piernas de acero,m_ff,ml,duro,pesado,dicho,frase,3,ojos de miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,papel,existen,conocer,carta,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,al,materiales,solido,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,0,0,0,0,3,escultura de piedra,l_fp,l,dura,resistente,variedad,0,3,carbon ardiente,l_fp,l,carbon,caliente,quemar,0,3,comida salada,l_fp,l,pasar de sal,0,0,0,3,alma de hierro,m_fp,m,sin sentimientos,fria,alma dura,0,3,ojos amargos,m_fp,m,feo,rasgado,mirarar raro,0,3,abrazos suaves,m_fp,m,tierno,0,0,0,3,banqueta abrigadora,a_fp,ali,te abrigan,0,0,0,3,calceta de plata,a_fp,a,calceta,color,plata,0,3,lapiz sin sabor,a_fp,a,referencia,0,0,0,3,la silla ya llego,a_mt,alm,pies,0,0,0,3,la cebolla llega,a_mt,a,traer,no camina,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,alas,vuela,animal,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,mlm,oscuro,hermosa,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,m,fragiles,imaginacion,0,0,3,piernas de acero,m_ff,ml,camianr,piernas metalicas,sostenerse,mantenerse de pie,3,ojos de miel,m_ff,m,claros,color,0,0,3,vestidos de tela,l_ff,l,tela,piel,0,0,3,sobre de papel,l_ff,l,sobre,papel,0,0,3,collares de perlas,l_ff,l,se usan,0,0,0,3,zapatos de miel,a_ff,aml,bonitos,curiosos,raros,0,3,calendario de zacate,a_ff,a,cambio,seca,0,0,3,escobas de cristal,a_ff,al,fantasia,0,0,0,3,escultura de piedra,l_fp,l,esculturas,0,0,0,3,carbon ardiente,l_fp,l,prende,lumbre,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fria,0,0,0,3,ojos amargos,m_fp,ml,no son amargos,0,0,0,3,abrazos suaves,m_fp,m,amor,delicadeza,suave,0,3,banqueta abrigadora,a_fp,am,entorno,amigo,0,0,3,calceta de plata,a_fp,a,plata,color,0,0,3,lapiz sin sabor,a_fp,al,dulce,0,0,0,3,la silla ya llego,a_mt,al,traer,0,0,0,3,la cebolla llega,a_mt,a,compras,0,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,compiten,0,0,0,3,las gaviotas vuelan,l_mt,l,aire,vuela,0,0,3,el tren viaja,l_mt,l,avanzar,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,ml,dia,se acabo,anocheser,luna,3,los dias corren,m_mt,m,corren,0,0,0,3
estrellas de cristal,m_ff,ml,cristal,imaginacion,metafora,0,3,piernas de acero,m_ff,ml,duro,pesado,0,0,3,ojos color miel,m_ff,m,color,mirada dulce,metafora,0,3,vestidos de tela,l_ff,l,tela,verdaderos,0,0,3,sobre de papel,l_ff,l,sobre el papel,no resiste,0,0,3,collares de perlas,l_ff,lm,metafora,0,0,0,3,zapatos de miel,a_ff,aml,protecion,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,adorno,0,0,0,3,escultura de piedra,l_fp,l,esculturas,material,0,0,3,carbon ardiente,l_fp,l,carbon,fuego,caliente,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,mirada fuerte,imposible,0,0,3,abrazos suaves,m_fp,m,delicados,0,0,0,3,banqueta abrigadora,a_fp,ali,abrigo,simples,0,0,3,calceta de plata,a_fp,ai,calceta,duro,imposible,0,3,lapiz sin sabor,a_fp,al,amargo,0,0,0,3,la silla ya llego,a_mt,al,camion,traer,0,0,3,la cebolla llega,a_mt,a,compras,cebolla,NS,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,ave,gaviota,vuela,0,3,el tren viaja,l_mt,l,transportar,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,dia,llega,noche,0,3,los dias corren,m_mt,m,pies,0,0,0,3
estrellas de cristal,m_ff,m,cristal,cosas bonitas,0,0,3,piernas de acero,m_ff,ml,fuerte,ejercicio,0,0,3,ojos color miel,m_ff,m,amarillo,dulce,bonito,0,3,vestidos de tela,l_ff,l,ropa,franelas,esta inventada,0,3,sobre de papel,l_ff,l,carta,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,al,pegajosos,incomodos,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,0,0,0,0,3,escultura de piedra,l_fp,l,representacion,maneras,tallar,manipular,3,carbon ardiente,l_fp,l,caliente,se utiliza,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,no sentimientos,no les lastima,0,0,3,ojos amargos,m_fp,m,aburrido,estres,0,0,3,abrazos suaves,m_fp,m,se sienta bien,suave,0,0,3,banqueta abrigadora,a_fp,ali,cemento,0,0,0,3,calceta de plata,a_fp,am,suave,0,0,0,3,lapiz sin sabor,a_fp,al,no pinta,0,0,0,3,la silla ya llego,a_mt,a,estar,0,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,no movimiento,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,entrenan,0,0,0,3,las gaviotas vuelan,l_mt,lm,se va,persona,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,oscuro,anocheser,0,0,3,los dias corren,m_mt,m,0,0,0,0,3
estrellas de cristal,m_ff,ml,cristal,facil de romper,0,0,3,piernas de acero,m_ff,ml,protesis,caminar,0,0,3,ojos color miel,m_ff,m,claros,metafora,0,0,3,vestidos de tela,l_ff,l,ropa,tela,0,0,3,sobre de papel,l_ff,l,dibujo,0,0,0,3,collares de perlas,l_ff,l,joyeria,0,0,0,3,zapatos de miel,a_ff,aml,calzado,0,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,delicada,0,0,0,3,escultura de piedra,l_fp,l,bloque de piedra,tallar,0,0,3,carbon ardiente,l_fp,l,fuego,quemar,0,0,3,comida salada,l_fp,lm,no dulce,0,0,0,3,alma de hierro,m_fp,m,sentimientos,0,0,0,3,ojos amargos,m_fp,m,llorar,0,0,0,3,abrazos suaves,m_fp,m,con amor,carino,0,0,3,banqueta abrigadora,a_fp,ali,fria,0,0,0,3,calceta de plata,a_fp,a,gris,color,0,0,3,lapiz sin sabor,a_fp,al,sin sentido,0,0,0,3,la silla ya llego,a_mt,a,0,0,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,no movimiento,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,ejercicio,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,0,0,3,el tren viaja,l_mt,l,llearnos,0,0,0,3,el tiempo alcanza,m_mt,m,restante,0,0,0,3,la noche llega,m_mt,m,noche,anocheser,0,0,3,los dias corren,m_mt,m,lento,0,0,0,3
estrellas de cristal,m_ff,ml,cristal,material,0,0,3,piernas de acero,m_ff,ml,material,discapacidad,0,0,3,ojos color miel,m_ff,m,meloso,0,0,0,3,vestidos de tela,l_ff,l,ropa,tela,vestimenta,0,3,sobre de papel,l_ff,l,sobre,papel,0,0,3,collares de perlas,l_ff,l,posible,moda,0,0,3,zapatos de miel,a_ff,al,ilogico,forma literaria,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,fragil,0,0,0,3,escultura de piedra,l_fp,lm,un mismo lugar,0,0,0,3,carbon ardiente,l_fp,l,carbon,caliente,estufa,ambiente caluroso,3,comida salada,l_fp,l,pizza,0,0,0,3,alma de hierro,m_fp,m,sentido figurado,vlentia,fortaleza,0,3,ojos amargos,m_fp,ml,limon,0,0,0,3,abrazos suaves,m_fp,m,la forma,fuerte,0,0,3,banqueta abrigadora,a_fp,al,hogar,0,0,0,3,calceta de plata,a_fp,a,color,0,0,0,3,lapiz sin sabor,a_fp,al,0,0,0,0,3,la silla ya llego,a_mt,a,traer,0,0,0,3,la cebolla llega,a_mt,a,no llego,no camina,0,0,3,los hornos se acercan,a_mt,am,tiempo,0,0,0,3,los atletas corren,l_mt,l,deporte,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,ave,0,3,el tren viaja,l_mt,l,destino,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,oscuro,dormir,existe,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,ml,brillantes,pequenos asteroides,0,0,3,piernas de acero,m_ff,m,fuerte,metafora,0,0,3,ojos color miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,sobres,carta,emergencia,0,3,collares de perlas,l_ff,l,esferas,animal,valoer,0,3,zapatos de miel,a_ff,aml,abejas,depredadores,0,0,3,calendario de zacate,a_ff,a,0,0,0,0,3,escobas de cristal,a_ff,al,0,0,0,0,3,escultura de piedra,l_fp,l,escultura,grande,0,0,3,carbon ardiente,l_fp,l,fuego,caliente,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,no sentimientos,no exteriorizan,0,0,3,ojos amargos,m_fp,m,mal,negativa,0,0,3,abrazos suaves,m_fp,m,suave,fuerte,0,0,3,banqueta abrigadora,a_fp,ali,frias,cobijas,0,0,3,calceta de plata,a_fp,a,color,0,0,0,3,lapiz sin sabor,a_fp,al,sabor feo,0,0,0,3,la silla ya llego,a_mt,al,estar,0,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,persona,0,3,los hornos se acercan,a_mt,a,enojo,pelea,0,0,3,los atletas corren,l_mt,l,entrenan,0,0,0,3,las gaviotas vuelan,l_mt,l,existe,vuela,ave,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,dia,noche,naturaleza,0,3,los dias corren,m_mt,m,rapido,buenos momentos,0,0,3
estrellas de cristal,m_ff,m,brillantes,resplandor,0,0,3,piernas de acero,m_ff,m,fuerte,duro,acero,0,3,ojos color miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,suave,comun,uso,3,sobre de papel,l_ff,l,no se arrugue,0,0,0,3,collares de perlas,l_ff,l,valor,adorno,0,0,3,zapatos de miel,a_ff,am,color,0,0,0,3,calendario de zacate,a_ff,a,textura,0,0,0,3,escobas de cristal,a_ff,a,limpiar,0,0,0,3,escultura de piedra,l_fp,l,objeto,base de piedras,0,0,3,carbon ardiente,l_fp,l,carbon,caliente,fuego,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,sentimientos,fuerte,0,0,3,ojos amargos,m_fp,m,ver la realidad,0,0,0,3,abrazos suaves,m_fp,m,ternura,posible,0,0,3,banqueta abrigadora,a_fp,a,seca,0,0,0,3,calceta de plata,a_fp,a,color,metafora,0,0,3,lapiz sin sabor,a_fp,al,no comida,0,0,0,3,la silla ya llego,a_mt,a,caminar,0,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,no movimiento,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,deportistas,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,ave,posible,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,oscurecer,0,0,0,3,los dias corren,m_mt,m,volando,0,0,0,3
estrellas de cristal,m_ff,m,brillantes,cielo,0,0,3,piernas de acero,m_ff,m,expresion,nad te lastima,0,0,3,ojos color miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,l,tela,ropa,0,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,diferente figura,tipos,0,0,3,zapatos de miel,a_ff,am,oinerse en el lugar del otro,0,0,0,3,calendario de zacate,a_ff,a,material,pasto,0,0,3,escobas de cristal,a_ff,a,delicada,romper,0,0,3,escultura de piedra,l_fp,l,forma,esculturas,0,0,3,carbon ardiente,l_fp,l,carbon,caliente,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,fria,estres,enojo,0,3,abrazos suaves,m_fp,m,suave,dulce,0,0,3,banqueta abrigadora,a_fp,al,casa,calle,0,0,3,calceta de plata,a_fp,a,cara,0,0,0,3,lapiz sin sabor,a_fp,al,labial,0,0,0,3,la silla ya llego,a_mt,a,0,0,0,0,3,la cebolla llega,a_mt,a,cebolla,llego,0,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,alas,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,3,la noche llega,m_mt,m,noche,0,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,m,brillantes,0,0,0,3,piernas de acero,m_ff,m,fuerte,metafora,0,0,3,ojos color miel,m_ff,m,color,0,0,0,3,vestidos de tela,l_ff,lm,suaves,hermosos,0,0,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,real,0,0,0,3,zapatos de miel,a_ff,am,resbalosos,0,0,0,3,calendario de zacate,a_ff,a,pasto,luna,0,0,3,escobas de cristal,a_ff,a,delicadas,0,0,0,3,escultura de piedra,l_fp,lm,personas esculturas,algo unico,0,0,3,carbon ardiente,l_fp,l,carbon,fuego,caliente,arde,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,frio,cruel,0,0,3,ojos amargos,m_fp,m,amargado,0,0,0,3,abrazos suaves,m_fp,m,carino,buenos,0,0,3,banqueta abrigadora,a_fp,am,comodo,0,0,0,3,calceta de plata,a_fp,a,decoracion,0,0,0,3,lapiz sin sabor,a_fp,al,tecnologia,0,0,0,3,la silla ya llego,a_mt,a,sentarse,0,0,0,3,la cebolla llega,a_mt,a,cebolla,regresara,llego,0,3,los hornos se acercan,a_mt,am,calor,0,0,0,3,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,naturaleza,vuela,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,suficiente,0,0,0,3,la noche llega,m_mt,m,noche,oscuro,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,3
estrellas de cristal,m_ff,ml,fragil,0,0,0,3,piernas de acero,m_ff,m,fuerte,ejercicio,0,0,3,ojos color miel,m_ff,m,color,metafora,0,0,3,vestidos de tela,l_ff,lm,normal,libre de opiniones,material,prenda,3,sobre de papel,l_ff,l,0,0,0,0,3,collares de perlas,l_ff,l,0,0,0,0,3,zapatos de miel,a_ff,a,dorados,color,0,0,3,calendario de zacate,a_ff,a,banarte,0,0,0,3,escobas de cristal,a_ff,a,0,0,0,0,3,escultura de piedra,l_fp,l,rocas,escultores,0,0,3,carbon ardiente,l_fp,l,quema,caliente,arde,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,fuerte,triste,0,0,3,ojos amargos,m_fp,ml,no ve claramente,0,0,0,3,abrazos suaves,m_fp,m,suave,0,0,0,3,banqueta abrigadora,a_fp,am,asegurados,protege,0,0,3,calceta de plata,a_fp,a,metal,dura,0,0,3,lapiz sin sabor,a_fp,a,no sirve,0,0,0,3,la silla ya llego,a_mt,a,muebleria,0,0,0,3,la cebolla llega,a_mt,a,cebolla,hacer cosas,llorar,0,3,los hornos se acercan,a_mt,a,0,0,0,0,3,los atletas corren,l_mt,l,rapidos,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,vuela,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,suficiente,0,0,0,3,la noche llega,m_mt,ml,noche,0,0,0,3,los dias corren,m_mt,m,0,0,0,0,3
